tpp_australian_labor_party_percentage, total_formal_votes, tpp_australian_labor_party_votes, state, division_name, polling_place_type_id, tpp_swing, tpp_liberal_national_coalition_percentage, tpp_liberal_national_coalition_votes, longitude, latitude, polling_place_id, division_id, polling_place_name
32.62,187,61,"QLD","Wide Bay","1",6.59,67.38,126,152.7502641,-26.2454235,"58878","178","Mothar Mountain"
27.08,325,88,"QLD","Wide Bay","1",11.74,72.92,237,152.591,-25.6039,"6606","178","Mungar"
27.62,1166,322,"QLD","Wide Bay","1",7.11,72.38,844,151.9400474,-26.2460018,"6607","178","Murgon"
45.72,1894,866,"QLD","Wide Bay","1",-2.02,54.28,1028,153.1003822,-26.4007543,"5443","178","Noosa Heads"
31.48,772,243,"QLD","Wide Bay","1",-0.19,68.52,529,153.049014,-26.407803,"5444","178","Noosaville"
35.76,1678,600,"QLD","Wide Bay","1",6.17,64.24,1078,153.039094,-26.4116844,"33132","178","Noosaville West (Wide Bay)"
50.52,1146,579,"QLD","Wide Bay","1",-5.23,49.48,567,153.0949678,-26.4802236,"5447","178","Peregian Beach"
25.81,492,127,"QLD","Wide Bay","1",6.3,74.19,365,152.6194689,-26.241087,"6614","178","Pie Creek"
49.02,1583,776,"QLD","Wide Bay","1",1.08,50.98,807,152.855392,-26.365525,"6616","178","Pomona"
37.37,562,210,"QLD","Wide Bay","1",2.52,62.63,352,153.079,-25.9085,"6618","178","Rainbow Beach"
34.49,1812,625,"QLD","Wide Bay","1",5.94,65.51,1187,152.648,-26.199,"6577","178","Southside"
16.67,84,14,"QLD","Wide Bay","1",-0.16,83.33,70,152.0459778,-26.0345771,"6625","178","Tansey"
44.24,2335,1033,"QLD","Wide Bay","1",2.95,55.76,1302,153.032,-26.3898,"5448","178","Tewantin"
37.09,728,270,"QLD","Wide Bay","1",7.65,62.91,458,153.029,-26.4086,"83340","178","Tewantin South"
34.1,10782,3677,"QLD","Wide Bay","5",0.8,65.9,7105,153.0983348,-26.411694,"32757","178","Tewantin WIDE BAY PPVC"
37.71,472,178,"QLD","Wide Bay","1",1.32,62.29,294,152.5826523,-25.7283171,"6627","178","Tiaro"
36.54,1382,505,"QLD","Wide Bay","1",5.69,63.46,877,152.668,-25.5591,"6628","178","Tinana"
36.05,735,265,"QLD","Wide Bay","1",1.22,63.95,470,152.9971,-26.4169,"34128","178","Tinbeerwah"
37.79,942,356,"QLD","Wide Bay","1",1.69,62.21,586,153.006355,-25.9121255,"6629","178","Tin Can Bay"
35.19,287,101,"QLD","Wide Bay","1",2.89,64.81,186,152.701,-26.1357,"6637","178","Veteran"
34.6,1474,510,"QLD","Wide Bay","1",-1.44,65.4,964,153.075,-26.4042,"65121","178","Weyba"
27.91,387,108,"QLD","Wide Bay","1",10.0,72.09,279,152.4432885,-26.2038058,"6639","178","Widgee"
34.62,130,45,"QLD","Wide Bay","1",8.32,65.38,85,152.8174582,-26.1497071,"6641","178","Wolvi"
26.99,478,129,"QLD","Wright","1",1.35,73.01,349,152.547,-27.9807,"6431","316","Aratula"
34.68,1090,378,"QLD","Wright","1",8.07,65.32,712,152.9918289,-27.9907256,"6255","316","Beaudesert"
37.3,764,285,"QLD","Wright","1",4.22,62.7,479,152.999,-27.9913,"58586","316","Beaudesert East"
30.34,4512,1369,"QLD","Wright","5",10.06,69.66,3143,152.996042,-27.986554,"83230","316","Beaudesert PPVC"
48.41,471,228,"QLD","Wright","1",2.13,51.59,243,153.187,-28.1237,"6062","316","Beechmont"
35.03,314,110,"QLD","Wright","1",3.07,64.97,204,152.331,-27.6491,"5602","316","Blenheim"
0.0,5,0,"QLD","Wright","5",14.29,100.0,5,152.7633315,-27.6091003,"65495","316","BLV Wright PPVC"
28.94,1199,347,"QLD","Wright","1",0.59,71.06,852,153.3560729,-28.0976792,"31682","316","Bonogin (Wright)"
30.0,1870,561,"QLD","Wright","1",3.28,70.0,1309,152.689185,-27.995804,"6432","316","Boonah"
35.47,1528,542,"QLD","Wright","5",8.6,64.53,986,153.0349378,-27.6660936,"58884","316","Browns Plains WRIGHT PPVC"
34.75,1390,483,"QLD","Wright","1",3.28,65.25,907,153.162641,-28.016844,"6262","316","Canungra"
32.31,981,317,"QLD","Wright","5",7.16,67.69,664,153.3579622,-28.0009616,"83323","316","Carrara WRIGHT PPVC"
36.49,74,27,"QLD","Wright","5",14.94,63.51,47,152.7599301,-27.6085382,"56441","316","Divisional Office (PREPOLL)"
46.51,1890,879,"QLD","Wright","1",9.67,53.49,1011,152.9550988,-27.808439,"32547","316","Flagstone"
16.07,112,18,"QLD","Wright","1",11.06,83.93,94,152.116,-27.6157,"5607","316","Flagstone Creek"
38.22,505,193,"QLD","Wright","1",6.03,61.78,312,152.355,-27.591,"5608","316","Forest Hill"
35.65,1049,374,"QLD","Wright","1",1.97,64.35,675,152.279183,-27.559835,"5609","316","Gatton"
28.4,5810,1650,"QLD","Wright","5",8.83,71.6,4160,152.277536,-27.555453,"82943","316","Gatton PPVC"
35.71,672,240,"QLD","Wright","1",-1.29,64.29,432,152.2780114,-27.5682957,"5610","316","Gatton South"
30.78,1173,361,"QLD","Wright","1",4.12,69.22,812,153.313,-28.0393,"6078","316","Gilston"
40.39,1072,433,"QLD","Wright","1",7.1,59.61,639,152.40921,-27.530216,"5611","316","Glenore Grove"
29.82,389,116,"QLD","Wright","1",6.6,70.18,273,152.203,-27.5728,"5613","316","Grantham"
41.88,2039,854,"QLD","Wright","1",4.03,58.12,1185,152.975,-27.7103,"31793","316","Greenbank"
41.15,1876,772,"QLD","Wright","1",7.38,58.85,1104,152.98329,-27.73049,"47744","316","Greenbank South"
28.1,331,93,"QLD","Wright","1",7.21,71.9,238,152.667,-27.8119,"6448","316","Harrisville"
38.82,1664,646,"QLD","Wright","1",11.82,61.18,1018,152.492,-27.5459,"5618","316","Hatton Vale"
31.46,604,190,"QLD","Wright","1",8.14,68.54,414,152.126,-27.5545,"5619","316","Helidon"
32.57,565,184,"QLD","Wright","1",2.19,67.43,381,153.02685,-27.6643,"58844","316","Hillcrest (Wright)"
23.16,95,22,"QLD","Wright","1",-0.94,76.84,73,153.007,-28.2152,"6270","316","Hillview"
35.06,405,142,"QLD","Wright","5",3.91,64.94,263,152.7583567,-27.6161069,"58728","316","Ipswich WRIGHT PPVC"
45.05,2293,1033,"QLD","Wright","1",9.43,54.95,1260,153.028,-27.8296,"6459","316","Jimboomba"
37.32,1640,612,"QLD","Wright","1",8.34,62.68,1028,153.034,-27.8352,"38246","316","Jimboomba East"
38.22,5429,2075,"QLD","Wright","5",4.75,61.78,3354,153.029273,-27.83693,"47730","316","Jimboomba PPVC"
21.55,798,172,"QLD","Wright","1",6.74,78.45,626,152.623,-27.9424,"6451","316","Kalbar"
37.96,137,52,"QLD","Wright","1",9.92,62.04,85,152.4272731,-27.4791406,"5621","316","Kentville"
13.85,130,18,"QLD","Wright","1",9.14,86.15,112,153.0278877,-28.104683,"6273","316","Kerry"
40.16,488,196,"QLD","Wright","1",3.75,59.84,292,152.843555,-28.093292,"58830","316","Kooralbyn"
44.33,1685,747,"QLD","Wright","1",5.06,55.67,938,152.396,-27.6238,"5623","316","Laidley"
28.88,277,80,"QLD","Wright","1",8.06,71.12,197,152.357,-27.5223,"5624","316","Lake Clarendon"
43.93,1844,810,"QLD","Wright","1",3.79,56.07,1034,153.105,-27.7648,"6458","316","Logan Village (Wright)"
20.0,200,40,"QLD","Wright","1",1.28,80.0,160,152.191,-27.629,"5626","316","Ma Ma Creek"
19.24,395,76,"QLD","Wright","1",6.17,80.76,319,152.668,-28.1651,"6464","316","Mount Alford"
26.52,132,35,"QLD","Wright","1",-2.64,73.48,97,152.224,-27.7227,"5629","316","Mount Sylvia"
37.5,456,171,"QLD","Wright","1",5.08,62.5,285,153.3482409,-28.0866905,"37810","316","Mudgeeraba (Wright)"
36.27,488,177,"QLD","Wright","1",7.72,63.73,311,152.056471,-27.459968,"31487","316","Murphys Creek"
21.56,218,47,"QLD","Wright","1",4.92,78.44,171,152.6507144,-27.7713486,"6466","316","Mutdapilly"
36.95,939,347,"QLD","Wright","1",-3.94,63.05,592,153.328,-28.0018,"37395","316","Nerang West (Wright)"
35.93,1717,617,"QLD","Wright","5",1.59,64.07,1100,153.3368603,-27.9179894,"64579","316","Northern Gold Coast WRIGHT PPVC"
38.05,502,191,"QLD","Wright","1",-1.76,61.95,311,153.3039093,-27.8996439,"56265","316","Oxenford (Wright)"
43.3,418,181,"QLD","Wright","1",1.46,56.7,237,153.3204433,-27.9406882,"66008","316","Pacific Pines (Wright)"
35.49,417,148,"QLD","Wright","1",10.96,64.51,269,153.31566,-27.92735,"83215","316","Pacific Pines North (Wright)"
40.82,316,129,"QLD","Wright","1",10.08,59.18,187,153.0392289,-27.700704,"56301","316","Park Ridge (Wright)"
31.24,589,184,"QLD","Wright","1",9.46,68.76,405,152.7311546,-27.7798024,"6469","316","Peak Crossing"
37.63,473,178,"QLD","Wright","1",5.1,62.37,295,152.419402,-27.568633,"58839","316","Plainland"
31.3,246,77,"QLD","Wright","1",0.28,68.7,169,152.858,-28.2184,"6286","316","Rathdowney"
21.53,432,93,"QLD","Wright","1",10.16,78.47,339,152.705,-27.9196,"6474","316","Roadvale"
31.87,2501,797,"QLD","Wright","5",-0.22,68.13,1704,153.3868593,-28.083516,"65792","316","Robina WRIGHT PPVC"
60.31,262,158,"QLD","Wright","1",-6.31,39.69,104,153.265,-28.1896,"6098","316","Springbrook"
38.02,484,184,"QLD","Wright","5",7.91,61.98,300,152.9058822,-27.6853621,"83419","316","Springfield Central WRIGHT PPVC"
26.26,179,47,"QLD","Wright","1",6.29,73.74,132,152.057,-27.6685,"12059","316","Stockyard Creek"
42.47,777,330,"QLD","Wright","1",6.43,57.53,447,153.3052826,-27.9195159,"12042","316","Studio Village (Wright)"
31.4,1417,445,"QLD","Wright","1",1.7,68.6,972,153.354,-28.0746,"12027","316","Tallai (Wright)"
36.91,1211,447,"QLD","Wright","1",5.19,63.09,764,153.125,-27.8763,"6293","316","Tamborine"
39.12,1209,473,"QLD","Wright","1",-1.79,60.88,736,153.1985794,-27.9703956,"6288","316","Tamborine Mountain"
42.97,1913,822,"QLD","Wright","1",-0.82,57.03,1091,153.19,-27.933,"6294","316","Tamborine North"
25.43,173,44,"QLD","Wright","1",7.52,74.57,129,152.916,-28.1045,"6295","316","Tamrookum"
21.51,172,37,"QLD","Wright","1",9.68,78.49,135,152.372,-27.7982,"5639","316","Thornton"
12.82,195,25,"QLD","Wright","1",6.05,87.18,170,152.22,-27.6339,"5647","316","Upper Tenthill"
20.56,214,44,"QLD","Wright","1",1.57,79.44,170,152.617,-27.8239,"6481","316","Warrill View"
28.79,1167,336,"QLD","Wright","1",8.85,71.21,831,152.024,-27.5595,"5650","316","Withcott"
36.32,771,280,"QLD","Wright","1",4.11,63.68,491,152.973,-27.8939,"6296","316","Woodhill"
34.56,599,207,"QLD","Wright","1",-0.73,65.44,392,153.3546894,-28.0606475,"83355","316","Worongary South (Wright)"
53.88,1405,757,"QLD","Wright","1",-6.22,46.12,648,153.1152162,-27.8035449,"82941","316","Yarrabilba"
64.06,537,344,"SA","Adelaide","1",0.77,35.94,193,138.5980605,-34.9218994,"6648","179","Adelaide (Adelaide)"
57.91,4350,2519,"SA","Adelaide","5",-2.93,42.09,1831,138.5980605,-34.9218994,"32952","179","Adelaide ADELAIDE PPVC"
57.26,1177,674,"SA","Adelaide","1",0.65,42.74,503,138.60935,-34.92788,"6649","179","Adelaide East"
61.95,2129,1319,"SA","Adelaide","1",-0.07,38.05,810,138.604438,-34.934185,"6651","179","Adelaide South"
70.03,714,500,"SA","Adelaide","1",-7.63,29.97,214,138.5879639,-34.9292559,"83454","179","Adelaide West"
63.97,1807,1156,"SA","Adelaide","1",0.19,36.03,651,138.554324,-34.901621,"7048","179","Allenby Gardens (Adelaide)"
60.86,677,412,"SA","Adelaide","1",-0.49,39.14,265,138.5737695,-34.9605752,"7008","179","Black Forest (Adelaide)"
68.34,1472,1006,"SA","Adelaide","1",7.12,31.66,466,138.599,-34.8542,"6654","179","Blair Athol"
46.15,26,12,"SA","Adelaide","5",13.85,53.85,14,138.598961,-34.921832,"65592","179","BLV Adelaide PPVC"
51.67,2305,1191,"SA","Adelaide","1",0.54,48.33,1114,138.614978,-34.880086,"6655","179","Broadview"
70.09,1889,1324,"SA","Adelaide","1",-3.03,29.91,565,138.581904,-34.898096,"7049","179","Brompton"
63.12,545,344,"SA","Adelaide","1",-1.32,36.88,201,138.549,-34.926,"96647","179","Brooklyn Park (Adelaide)"
48.81,1635,798,"SA","Adelaide","5",-6.92,51.19,837,138.5915167,-34.9808871,"83760","179","Colonel Light Gardens ADELAIDE PPVC"
71.51,1748,1250,"SA","Adelaide","1",-1.84,28.49,498,138.5590038,-34.9342455,"7053","179","Cowandilla (Adelaide)"
72.09,1143,824,"SA","Adelaide","1",-3.37,27.91,319,138.567236,-34.895852,"36447","179","Croydon"
68.4,1405,961,"SA","Adelaide","1",5.12,31.6,444,138.56602,-34.88015,"6657","179","Croydon Park"
0.0,0,0,"SA","Adelaide","5",0.0,0.0,0,138.599146,-34.92197,"30170","179","Divisional Office (PREPOLL)"
63.6,1934,1230,"SA","Adelaide","1",3.87,36.4,704,138.602,-34.8655,"6659","179","Enfield"
61.22,1083,663,"SA","Adelaide","1",4.49,38.78,420,138.6102747,-34.8526521,"6660","179","Enfield North"
55.29,463,256,"SA","Adelaide","1",-0.37,44.71,207,138.54733,-34.90785,"96649","179","Flinders Park (Adelaide)"
43.32,1355,587,"SA","Adelaide","1",0.28,56.68,768,138.62051,-34.95773,"6868","179","Fullarton"
66.14,1964,1299,"SA","Adelaide","1",-5.52,33.86,665,138.589,-34.9515,"6871","179","Goodwood"
52.68,765,403,"SA","Adelaide","1",6.53,47.32,362,138.591,-34.9538,"82875","179","Goodwood Park"
57.54,1910,1099,"SA","Adelaide","1",5.69,42.46,811,138.626,-34.871,"6663","179","Greenacres"
31.19,1231,384,"SA","Adelaide","1",-1.72,68.81,847,138.607119,-34.960398,"6878","179","Hyde Park"
51.49,101,52,"SA","Adelaide","1",-12.63,48.51,49,138.62267,-34.91925,"96623","179","Kent Town (Adelaide)"
60.48,825,499,"SA","Adelaide","1",-3.67,39.52,326,138.57221,-34.94303,"7067","179","Keswick"
73.55,1599,1176,"SA","Adelaide","1",3.05,26.45,423,138.588163,-34.86216,"6668","179","Kilburn"
65.46,744,487,"SA","Adelaide","1",-1.99,34.54,257,138.551,-34.8839,"7255","179","Kilkenny (Adelaide)"
72.14,829,598,"SA","Adelaide","1",0.21,27.86,231,138.555193,-34.87382,"12086","179","Kilkenny North (Adelaide)"
61.97,681,422,"SA","Adelaide","1",-5.25,38.03,259,138.5688187,-34.9462149,"7070","179","Kurralta Park"
44.15,881,389,"SA","Adelaide","1",4.65,55.85,492,138.608531,-34.90603,"82879","179","Lower North Adelaide (Adelaide)"
41.01,1273,522,"SA","Adelaide","1",-7.34,58.99,751,138.612,-34.9584,"31070","179","Malvern"
74.24,1157,859,"SA","Adelaide","1",3.0,25.76,298,138.551545,-34.854189,"33098","179","Mansfield Park (Adelaide)"
71.94,1821,1310,"SA","Adelaide","1",-0.61,28.06,511,138.5704613,-34.9234738,"7079","179","Mile End"
53.89,1698,915,"SA","Adelaide","1",3.55,46.11,783,138.603923,-34.882716,"6674","179","Nailsworth"
48.32,2198,1062,"SA","Adelaide","1",-2.9,51.68,1136,138.597604,-34.905106,"6675","179","North Adelaide"
62.34,1633,1018,"SA","Adelaide","1",8.65,37.66,615,138.619864,-34.848419,"6676","179","Northfield"
51.8,1697,879,"SA","Adelaide","1",3.96,48.2,818,138.6335914,-34.8547311,"38208","179","Northgate (Adelaide)"
56.59,1912,1082,"SA","Adelaide","1",-1.44,43.41,830,138.62,-34.9446,"6886","179","Parkside"
62.33,1598,996,"SA","Adelaide","1",-4.34,37.67,602,138.556,-34.9607,"7075","179","Plympton (Adelaide)"
59.7,2640,1576,"SA","Adelaide","1",0.37,40.3,1064,138.590019,-34.884989,"6679","179","Prospect"
61.09,2007,1226,"SA","Adelaide","1",2.8,38.91,781,138.596842,-34.87485,"6681","179","Prospect North"
47.97,788,378,"SA","Adelaide","1",0.15,52.03,410,138.602,-34.8901,"6682","179","Prospect South"
48.03,1318,633,"SA","Adelaide","1",8.64,51.97,685,138.596,-34.8954,"83475","179","Prospect West"
66.23,681,451,"SA","Adelaide","1",9.14,33.77,230,138.5685417,-34.8732246,"7254","179","Regency Park"
70.14,1333,935,"SA","Adelaide","1",1.67,29.86,398,138.581,-34.8944,"7077","179","Renown Park"
65.99,1826,1205,"SA","Adelaide","1",-7.33,34.01,621,138.562,-34.9399,"7078","179","Richmond (Adelaide)"
71.83,1938,1392,"SA","Adelaide","1",-4.68,28.17,546,138.563,-34.9173,"7080","179","Torrensville"
52.77,2289,1208,"SA","Adelaide","1",-1.85,47.23,1081,138.608307,-34.950821,"6889","179","Unley"
45.95,1160,533,"SA","Adelaide","1",-0.81,54.05,627,138.62594,-34.88542,"6685","179","Vale Park (Adelaide)"
39.49,1836,725,"SA","Adelaide","1",-3.11,60.51,1111,138.613,-34.8953,"6686","179","Walkerville (Adelaide)"
41.99,612,257,"SA","Adelaide","1",5.35,58.01,355,138.616,-34.8876,"82880","179","Walkerville North"
68.78,1544,1062,"SA","Adelaide","1",4.39,31.22,482,138.5592577,-34.8894265,"12085","179","West Croydon"
77.01,1770,1363,"SA","Adelaide","1",4.0,22.99,407,138.55001,-34.86398,"7280","179","Woodville Gardens (Adelaide)"
45.45,33,15,"SA","Barker","1",-0.71,54.55,18,138.5980605,-34.9218994,"83576","180","Adelaide (Barker)"
35.48,155,55,"SA","Barker","5",3.61,64.52,100,138.5980605,-34.9218994,"65567","180","Adelaide BARKER PPVC"
39.36,1250,492,"SA","Barker","1",-3.56,60.64,758,139.045,-34.5044,"7325","180","Angaston"
29.69,1475,438,"SA","Barker","1",3.84,70.31,1037,140.453,-34.252,"6704","180","Barmera"
24.27,375,91,"SA","Barker","1",2.27,75.73,284,140.01,-37.4763,"6705","180","Beachport"
38.05,1816,691,"SA","Barker","1",3.48,61.95,1125,140.5980062,-34.2842937,"6706","180","Berri"
31.91,188,60,"SA","Barker","1",7.74,68.09,128,139.611084,-34.350469,"7331","180","Blanchetown"
71.43,14,10,"SA","Barker","5",17.46,28.57,4,140.783084,-37.828757,"65438","180","BLV Barker PPVC"
22.31,1367,305,"SA","Barker","1",2.01,77.69,1062,140.7693,-36.31303,"6709","180","Bordertown"
36.02,161,58,"SA","Barker","1",-0.18,63.98,103,139.764,-34.0393,"7339","180","Cadell"
38.72,235,91,"SA","Barker","1",-4.59,61.28,144,139.280827,-34.6526973,"7341","180","Cambrai"
32.63,95,31,"SA","Barker","1",-8.12,67.37,64,140.399,-37.9136,"6711","180","Carpenter Rocks"
31.58,380,120,"SA","Barker","1",2.19,68.42,260,140.407,-34.2431,"6712","180","Cobdogla"
19.22,359,69,"SA","Barker","1",11.55,80.78,290,140.729,-37.8019,"6713","180","Compton"
13.46,104,14,"SA","Barker","1",1.74,86.54,90,139.701,-35.4722,"6714","180","Coomandook"
14.83,209,31,"SA","Barker","1",2.39,85.17,178,139.859,-35.6972,"6715","180","Coonalpyn"
17.17,198,34,"SA","Barker","1",1.46,82.83,164,140.8337899,-37.2904651,"6716","180","Coonawarra"
0.0,0,0,"SA","Barker","5",0.0,0.0,0,139.27799,-35.121475,"30171","180","Divisional Office (PREPOLL)"
40.35,399,161,"SA","Barker","1",-5.26,59.65,238,139.098,-34.642,"7349","180","Eden Valley"
11.76,85,10,"SA","Barker","1",10.46,88.24,75,140.956,-36.7096,"6718","180","Frances"
44.25,1087,481,"SA","Barker","1",7.13,55.75,606,138.810995,-34.45717,"7355","180","Freeling"
5.0,120,6,"SA","Barker","1",7.73,95.0,114,140.337,-37.4085,"6719","180","Furner"
42.36,550,233,"SA","Barker","5",13.52,57.64,317,138.737851,-34.6223171,"96816","180","Gawler BARKER PPVC"
27.57,214,59,"SA","Barker","1",5.0,72.43,155,140.857,-37.8401,"6721","180","Glenburnie"
25.86,321,83,"SA","Barker","1",7.47,74.14,238,140.561,-37.66,"6722","180","Glencoe"
28.79,455,131,"SA","Barker","1",5.65,71.21,324,140.535,-34.2747,"6723","180","Glossop"
32.4,889,288,"SA","Barker","1",1.46,67.6,601,138.92706,-34.45729,"7362","180","Greenock"
21.32,197,42,"SA","Barker","1",0.4,78.68,155,139.436,-35.2657,"66023","180","Jervois"
22.22,333,74,"SA","Barker","1",14.65,77.78,259,140.696,-37.565,"6728","180","Kalangadoo"
40.51,1728,700,"SA","Barker","1",8.31,59.49,1028,138.918,-34.3377,"7370","180","Kapunda"
13.0,377,49,"SA","Barker","1",2.0,87.0,328,139.896074,-35.093428,"6729","180","Karoonda"
16.96,867,147,"SA","Barker","1",0.56,83.04,720,140.351,-36.1007,"6730","180","Keith"
29.88,164,49,"SA","Barker","1",-2.66,70.12,115,139.132,-34.5526,"66022","180","Keyneton"
19.5,1164,227,"SA","Barker","1",5.44,80.5,937,139.854,-36.8376,"6733","180","Kingston SE"
20.57,141,29,"SA","Barker","1",2.01,79.43,112,140.561,-37.8986,"6735","180","Kongorong"
18.08,426,77,"SA","Barker","1",1.51,81.92,349,140.516171,-35.331406,"6737","180","Lameroo"
23.3,678,158,"SA","Barker","1",6.34,76.7,520,140.625,-34.4138,"6741","180","Loxton North"
12.16,370,45,"SA","Barker","1",-0.49,87.84,325,140.367,-36.9716,"6742","180","Lucindale"
44.31,1029,456,"SA","Barker","1",1.04,55.69,573,138.89,-34.6013,"7378","180","Lyndoch"
21.68,226,49,"SA","Barker","1",3.56,78.32,177,140.6465185,-34.2551453,"6743","180","Lyrup"
40.44,1486,601,"SA","Barker","1",1.77,59.56,885,139.305731,-34.915509,"7381","180","Mannum"
21.7,742,161,"SA","Barker","1",3.74,78.3,581,139.341,-35.6846,"6747","180","Meningie"
17.53,251,44,"SA","Barker","1",8.71,82.47,207,140.825,-37.781,"6748","180","Mil Lel"
37.52,1583,594,"SA","Barker","1",7.43,62.48,989,140.349,-37.5933,"6749","180","Millicent"
43.84,926,406,"SA","Barker","1",5.03,56.16,520,140.362,-37.6086,"6750","180","Millicent South"
28.39,155,44,"SA","Barker","1",-1.38,71.61,111,139.1178973,-34.4711325,"7388","180","Moculta"
24.48,621,152,"SA","Barker","1",8.22,75.52,469,140.558,-34.2379,"6751","180","Monash"
18.57,350,65,"SA","Barker","1",5.99,81.43,285,140.737,-37.8632,"6752","180","Moorak"
27.14,269,73,"SA","Barker","1",5.04,72.86,196,140.3545255,-34.2735724,"6753","180","Moorook"
36.63,303,111,"SA","Barker","1",8.2,63.37,192,139.6682884,-34.0292935,"7391","180","Morgan"
38.91,257,100,"SA","Barker","1",15.97,61.09,157,140.4577625,-37.5419101,"6755","180","Mount Burr"
35.97,1365,491,"SA","Barker","1",2.55,64.03,874,140.7788301,-37.8312344,"6756","180","Mount Gambier"
43.34,1373,595,"SA","Barker","1",11.28,56.66,778,140.794,-37.8402,"6757","180","Mount Gambier East"
40.03,762,305,"SA","Barker","1",12.05,59.97,457,140.774,-37.8163,"6759","180","Mount Gambier North"
33.78,1563,528,"SA","Barker","1",10.89,66.22,1035,140.793258,-37.826711,"6744","180","Mount Gambier Park"
29.25,10422,3048,"SA","Barker","5",9.5,70.75,7374,140.7862898,-37.8300549,"34268","180","Mount Gambier PPVC"
37.45,1917,718,"SA","Barker","1",9.91,62.55,1199,140.765,-37.8259,"6760","180","Mount Gambier West"
41.33,796,329,"SA","Barker","1",-5.56,58.67,467,139.053129,-34.77397,"7207","180","Mount Pleasant"
13.3,391,52,"SA","Barker","1",1.79,86.7,339,140.69291,-36.35851,"6800","180","Mundulla"
39.28,802,315,"SA","Barker","1",4.23,60.72,487,139.272,-35.1165,"7209","180","Murray Bridge"
31.78,815,259,"SA","Barker","1",-0.43,68.22,556,139.303,-35.1152,"6762","180","Murray Bridge East"
31.92,6560,2094,"SA","Barker","5",4.97,68.08,4466,139.2586022,-35.1256338,"12996","180","Murray Bridge PPVC"
